Item,Precio,Precio Oferta,URL
Queso Light Untable con Ciboulette FARMING 190gr,$ 130,0,"https://www.tiendainglesa.com.uy/supermercado/queso-light-untable-con-ciboulette-farming-190gr.producto?3897,,42"
Galletas Obleas Bridge Rellenas de Chocolate EL TRIGAL 140 gr,$ 121,0,"https://www.tiendainglesa.com.uy/supermercado/galletas-obleas-bridge-rellenas-de-chocolate-el-trigal-140-gr.producto?3968,,42"
Maní con Chocolate TIENDA INGLESA 100 gr,$ 87,0,"https://www.tiendainglesa.com.uy/supermercado/mani-con-chocolate-tienda-inglesa-100-gr.producto?3977,,42"
Lomo TIENDA INGLESA Ahumado (Kg),$ 690,$ 550,"https://www.tiendainglesa.com.uy/supermercado/lomo-tienda-inglesa-ahumado-kg.producto?4078,,42"
Cloro para Piscina CLOR POOL 10 L,$ 775,0,"https://www.tiendainglesa.com.uy/supermercado/cloro-para-piscina-clor-pool-10-l.producto?4105,,42"
Jamón Cocido Etiqueta Azul CENTENARIO (Kg),$ 960,$ 672,"https://www.tiendainglesa.com.uy/supermercado/jamon-cocido-etiqueta-azul-centenario-kg.producto?4115,,42"
Cerveza DAB Lata 330 ml,$ 81,0,"https://www.tiendainglesa.com.uy/supermercado/cerveza-dab-lata-330-ml.producto?4185,,42"
Queso Untable Light Requeson en Vaso CONAPROLE 250 gr,$ 192,0,"https://www.tiendainglesa.com.uy/supermercado/queso-untable-light-requeson-en-vaso-conaprole-250-gr.producto?4286,,42"
Porotos Negros LA ABUNDANCIA 500 gr,$ 135,0,"https://www.tiendainglesa.com.uy/supermercado/porotos-negros-la-abundancia-500-gr.producto?4362,,42"
Panceta Ahumada SARUBBI (Kg),$ 950,$ 760,"https://www.tiendainglesa.com.uy/supermercado/panceta-ahumada-sarubbi-kg.producto?4618,,42"
Queso Untable Requesón FARMING 190gr,$ 130,0,"https://www.tiendainglesa.com.uy/supermercado/queso-untable-requeson-farming-190gr.producto?4762,,42"
Sopa Crema KNORR Sabor Verduras 60 gr,$ 95,0,"https://www.tiendainglesa.com.uy/supermercado/sopa-crema-knorr-sabor-verduras-60-gr.producto?4918,,42"
Servilleta de Papel ELITE Cocktail Lisa x 50 Unidades,$ 59,0,"https://www.tiendainglesa.com.uy/supermercado/servilleta-de-papel-elite-cocktail-lisa-x-50-unidades.producto?5022,,42"
Alfajor de Chocolate PORTEZUELO Pack x 6 Unidades,$ 161,0,"https://www.tiendainglesa.com.uy/supermercado/alfajor-de-chocolate-portezuelo-pack-x-6-unidades.producto?5025,,42"
Mayonesa HELLMANN'S Doypack 475 gr,$ 188,0,"https://www.tiendainglesa.com.uy/supermercado/mayonesa-hellmanns-doypack-475-gr.producto?5029,,42"
Aceite de Oliva Extra Virgen OLITALIA 1 L,$ 875,0,"https://www.tiendainglesa.com.uy/supermercado/aceite-de-oliva-extra-virgen-olitalia-1-l.producto?5054,,42"
Galleta EL TRIGAL Bridge Medio Baño 100 gr,$ 111,0,"https://www.tiendainglesa.com.uy/supermercado/galleta-el-trigal-bridge-medio-bano-100-gr.producto?5059,,42"
Suavizante conejo caricias sachet 450ml,$ 79,0,"https://www.tiendainglesa.com.uy/supermercado/suavizante-conejo-caricias-sachet-450ml.producto?5095,,42"
Queso Untable Blanco 0% TALAR Pote 220g,$ 120,0,"https://www.tiendainglesa.com.uy/supermercado/queso-untable-blanco-0%25-talar-pote-220g.producto?5107,,42"
Manzana Cripps Pink (Kg),$ 139,$ 113,"https://www.tiendainglesa.com.uy/supermercado/manzana-cripps-pink-kg.producto?5114,,42"
Vino Tinto VARELA ZARRANZ Cabernet Sauvignon 750 ml,$ 410,0,"https://www.tiendainglesa.com.uy/supermercado/vino-tinto-varela-zarranz-cabernet-sauvignon-750-ml.producto?5126,,42"
Servilleta de Papel ELITE Gold con Diseño x 20 Unidades,$ 114,0,"https://www.tiendainglesa.com.uy/supermercado/servilleta-de-papel-elite-gold-con-diseno-x-20-unidades.producto?5179,,42"
Lomos de Atún en Agua TIENDA INGLESA 354 gr,$ 273,0,"https://www.tiendainglesa.com.uy/supermercado/lomos-de-atun-en-agua-tienda-inglesa-354-gr.producto?5240,,42"
Galleta de Arroz Clásicas SAMAN 150 gr,$ 76,0,"https://www.tiendainglesa.com.uy/supermercado/galleta-de-arroz-clasicas-saman-150-gr.producto?5246,,42"
Queso Crema con Ciboulette TALAR 220 gr,$ 179,0,"https://www.tiendainglesa.com.uy/supermercado/queso-crema-con-ciboulette-talar-220-gr.producto?5326,,42"
Mayonesa HELLMANN'S Doypack 237 gr,$ 115,0,"https://www.tiendainglesa.com.uy/supermercado/mayonesa-hellmanns-doypack-237-gr.producto?5343,,42"
"Sopa Casera de Vegetales con Fideos Caracolitos Tricolor KNORR 76,5 g",$ 95,0,"https://www.tiendainglesa.com.uy/supermercado/sopa-casera-de-vegetales-con-fideos-caracolitos-tricolor-knorr-76-5-g.producto?5352,,42"
Sopa Casera de Pollo con Fideos Cabellos de Ángel Knorr 88g,$ 95,0,"https://www.tiendainglesa.com.uy/supermercado/sopa-casera-de-pollo-con-fideos-cabellos-de-angel-knorr-88g.producto?5353,,42"
Chocolate con Leche Baton GAROTO 16 gr,$ 24,0,"https://www.tiendainglesa.com.uy/supermercado/chocolate-con-leche-baton-garoto-16-gr.producto?5355,,42"
Crema de Queso sabor Natural CLALDY 200 gr,$ 163,0,"https://www.tiendainglesa.com.uy/supermercado/crema-de-queso-sabor-natural-claldy-200-gr.producto?5366,,42"
Mayonesa HELLMANN'S 118 gr,$ 75,0,"https://www.tiendainglesa.com.uy/supermercado/mayonesa-hellmanns-118-gr.producto?5380,,42"
Nueces sin Sal RIO DE LA PLATA sin Cáscara 100 gr,$ 192,0,"https://www.tiendainglesa.com.uy/supermercado/nueces-sin-sal-rio-de-la-plata-sin-cascara-100-gr.producto?5397,,42"
Toalla de Papel ELITE Ultra 3 Rollos x 210 Paños,$ 245,0,"https://www.tiendainglesa.com.uy/supermercado/toalla-de-papel-elite-ultra-3-rollos-x-210-panos.producto?5412,,42"
Pila AAA DURACELL x 2 Unidades,$ 199,0,"https://www.tiendainglesa.com.uy/supermercado/pila-aaa-duracell-x-2-unidades.producto?5429,,42"
Té PRESIDENT 10 Sobres,$ 66,0,"https://www.tiendainglesa.com.uy/supermercado/te-president-10-sobres.producto?5479,,42"
Tintura Permanente Excellence L'OREAL 5 Castaño Claro 47 gr,$ 709,0,"https://www.tiendainglesa.com.uy/supermercado/tintura-permanente-excellence-loreal-5-castano-claro-47-gr.producto?5539,,42"
Caldo KNORR de Gallina x 12 Cubos,$ 111,0,"https://www.tiendainglesa.com.uy/supermercado/caldo-knorr-de-gallina-x-12-cubos.producto?5569,,42"
Caldo KNORR de Carne x 12 Cubos,$ 111,0,"https://www.tiendainglesa.com.uy/supermercado/caldo-knorr-de-carne-x-12-cubos.producto?5570,,42"
Caldo KNORR de Verduras x 12 Cubos,$ 111,0,"https://www.tiendainglesa.com.uy/supermercado/caldo-knorr-de-verduras-x-12-cubos.producto?5571,,42"
Alfajor de Chocolate BON O BON 40 gr,$ 36,0,"https://www.tiendainglesa.com.uy/supermercado/alfajor-de-chocolate-bon-o-bon-40-gr.producto?5605,,42"
Alfajor de Chocolate Blanco BON O BON 40 gr,$ 36,0,"https://www.tiendainglesa.com.uy/supermercado/alfajor-de-chocolate-blanco-bon-o-bon-40-gr.producto?5606,,42"
Té TWININGS Frutos Rojos 10 Sobres,$ 305,0,"https://www.tiendainglesa.com.uy/supermercado/te-twinings-frutos-rojos-10-sobres.producto?5623,,42"
Almendras sin Sal RIO DE LA PLATA Peladas 100 gr,$ 166,0,"https://www.tiendainglesa.com.uy/supermercado/almendras-sin-sal-rio-de-la-plata-peladas-100-gr.producto?5660,,42"
Hamburguesas HAMBY x 36 Unidades 3 Kg,$ 1.439,0,"https://www.tiendainglesa.com.uy/supermercado/hamburguesas-hamby-x-36-unidades-3-kg.producto?5670,,42"
Queso Untable Light MAGRETTO Alpa Pote 230 gr,$ 130,0,"https://www.tiendainglesa.com.uy/supermercado/queso-untable-light-magretto-alpa-pote-230-gr.producto?5684,,42"
Galleta LA TRIGUEÑA Gramada 360 gr,$ 154,0,"https://www.tiendainglesa.com.uy/supermercado/galleta-la-triguena-gramada-360-gr.producto?5755,,42"
Caldo KNORR Sabor Verduras x 6 Cubos,$ 57,0,"https://www.tiendainglesa.com.uy/supermercado/caldo-knorr-sabor-verduras-x-6-cubos.producto?5776,,42"
Pasta de Dientes COLGATE Triple Acción 90 G,$ 162,0,"https://www.tiendainglesa.com.uy/supermercado/pasta-de-dientes-colgate-triple-accion-90-g.producto?5785,,42"
Garbanzos LA ABUNDANCIA 450 gr,$ 101,0,"https://www.tiendainglesa.com.uy/supermercado/garbanzos-la-abundancia-450-gr.producto?5825,,42"
Refresco PEPSI Cola Descartable 1.5 L,$ 125,0,"https://www.tiendainglesa.com.uy/supermercado/refresco-pepsi-cola-descartable-1.5-l.producto?5840,,42"
Té PRESIDENT 25 Sobres,$ 158,0,"https://www.tiendainglesa.com.uy/supermercado/te-president-25-sobres.producto?5852,,42"
Té PRESIDENT 50 Sobres,$ 300,0,"https://www.tiendainglesa.com.uy/supermercado/te-president-50-sobres.producto?5853,,42"
Vino Blanco CONCHA Y TORO Sauvignon Blanc Reservado 750 ml,$ 319,$ 259,"https://www.tiendainglesa.com.uy/supermercado/vino-blanco-concha-y-toro-sauvignon-blanc-reservado-750-ml.producto?5870,,42"
Vino Tinto CONCHA Y TORO Cabernet Sauvignon Reservado 750 ml,$ 319,$ 259,"https://www.tiendainglesa.com.uy/supermercado/vino-tinto-concha-y-toro-cabernet-sauvignon-reservado-750-ml.producto?5871,,42"
Pañuelos ELITE pack individual,$ 25,0,"https://www.tiendainglesa.com.uy/supermercado/panuelos-elite-pack-individual.producto?5885,,42"
Té TWININGS Lady Grey 10 Sobres,$ 305,0,"https://www.tiendainglesa.com.uy/supermercado/te-twinings-lady-grey-10-sobres.producto?6025,,42"
Crema Dental COLGATE Smiles Barbie 100 gr,$ 207,0,"https://www.tiendainglesa.com.uy/supermercado/crema-dental-colgate-smiles-barbie-100-gr.producto?6122,,42"
Adaptador Simple Modular a Universal,$ 189,0,"https://www.tiendainglesa.com.uy/supermercado/adaptador-simple-modular-a-universal.producto?6135,,42"
Adaptador Simple Standard a Universal,$ 199,0,"https://www.tiendainglesa.com.uy/supermercado/adaptador-simple-standard-a-universal.producto?6136,,42"
Galletitas Saladix sabor Jamón ARCOR 100 gr,$ 79,0,"https://www.tiendainglesa.com.uy/supermercado/galletitas-saladix-sabor-jamon-arcor-100-gr.producto?6144,,42"
Shampoo Color Vive ELVIVE Paris 200 ml,$ 289,0,"https://www.tiendainglesa.com.uy/supermercado/shampoo-color-vive-elvive-paris-200-ml.producto?6148,,42"
Agua Mineral Natural NATIVA Sin Gas 2.25 L,$ 73,0,"https://www.tiendainglesa.com.uy/supermercado/agua-mineral-natural-nativa-sin-gas-2.25-l.producto?6209,,42"
Vino Tinto LUIGI BOSCA Cabernet Sauvignon 750 ml,$ 1.021,0,"https://www.tiendainglesa.com.uy/supermercado/vino-tinto-luigi-bosca-cabernet-sauvignon-750-ml.producto?6230,,42"
Vino Blanco LUIGI BOSCA Chardonnay 750 ml,$ 1.021,0,"https://www.tiendainglesa.com.uy/supermercado/vino-blanco-luigi-bosca-chardonnay-750-ml.producto?6234,,42"
Porotos Frutilla LA ABUNDANCIA 500 gr,$ 158,0,"https://www.tiendainglesa.com.uy/supermercado/porotos-frutilla-la-abundancia-500-gr.producto?6255,,42"
Café Glaseado AGUILA 500 gr,$ 463,0,"https://www.tiendainglesa.com.uy/supermercado/cafe-glaseado-aguila-500-gr.producto?6343,,42"
Pasta de Dientes COLGATE Máxima Protección Anticaries Original 90 gr,$ 127,0,"https://www.tiendainglesa.com.uy/supermercado/pasta-de-dientes-colgate-maxima-proteccion-anticaries-original-90-gr.producto?6346,,42"
Crema Dental COLGATE Máxima Protección Anticaries Original 180 gr,$ 252,0,"https://www.tiendainglesa.com.uy/supermercado/crema-dental-colgate-maxima-proteccion-anticaries-original-180-gr.producto?6347,,42"
Queso Untable Requeson Natural en Vaso CONAPROLE 250 gr,$ 156,0,"https://www.tiendainglesa.com.uy/supermercado/queso-untable-requeson-natural-en-vaso-conaprole-250-gr.producto?6358,,42"
Palitos Stickletti CHIO 125 gr,$ 92,0,"https://www.tiendainglesa.com.uy/supermercado/palitos-stickletti-chio-125-gr.producto?6374,,42"
Suavizante CONEJO Fragancia Amor Sachet 900 ml,$ 148,0,"https://www.tiendainglesa.com.uy/supermercado/suavizante-conejo-fragancia-amor-sachet-900-ml.producto?6439,,42"
Suavizante CONEJO Fragancia Caricias Sachet 900 ml,$ 148,0,"https://www.tiendainglesa.com.uy/supermercado/suavizante-conejo-fragancia-caricias-sachet-900-ml.producto?6440,,42"
Agua JANE 4 L,$ 345,0,"https://www.tiendainglesa.com.uy/supermercado/agua-jane-4-l.producto?6448,,42"
Caldo MAGGI de Gallina 114gr x12u,$ 105,0,"https://www.tiendainglesa.com.uy/supermercado/caldo-maggi-de-gallina-114gr-x12u.producto?6462,,42"
Caldo MAGGI de Carne 114gr x12u,$ 105,0,"https://www.tiendainglesa.com.uy/supermercado/caldo-maggi-de-carne-114gr-x12u.producto?6463,,42"
Caldo MAGGI de Verduras 114gr x12u,$ 101,0,"https://www.tiendainglesa.com.uy/supermercado/caldo-maggi-de-verduras-114gr-x12u.producto?6464,,42"
Aceitunas Verdes RÍO DE LA PLATA 300 gr,$ 124,0,"https://www.tiendainglesa.com.uy/supermercado/aceitunas-verdes-rio-de-la-plata-300-gr.producto?6468,,42"
Aceitunas Verdes sin Carozo RÍO DE LA PLATA 300 gr,$ 131,0,"https://www.tiendainglesa.com.uy/supermercado/aceitunas-verdes-sin-carozo-rio-de-la-plata-300-gr.producto?6469,,42"
Queso Gambu CLALDY Untable sabor Ahumado 400 gr,$ 314,0,"https://www.tiendainglesa.com.uy/supermercado/queso-gambu-claldy-untable-sabor-ahumado-400-gr.producto?6482,,42"
Naranja Ombligo en Malla TIENDA INGLESA 2 Kg,$ 145,$ 119,"https://www.tiendainglesa.com.uy/supermercado/naranja-ombligo-en-malla-tienda-inglesa-2-kg.producto?6484,,42"
Malla de Limones TIENDA INGLESA Aprox. 1 Kg,$ 99,$ 80,"https://www.tiendainglesa.com.uy/supermercado/malla-de-limones-tienda-inglesa-aprox.-1-kg.producto?6489,,42"
Whisky BALLANTINES 1 L,$ 1.080,$ 1.030,"https://www.tiendainglesa.com.uy/supermercado/whisky-ballantines-1-l.producto?6493,,42"
"Sopa Quick de Choclo, Perejil y Nuez Moscada KNORR x 5 Unidades 70 gr",$ 147,0,"https://www.tiendainglesa.com.uy/supermercado/sopa-quick-de-choclo-perejil-y-nuez-moscada-knorr-x-5-unidades-70-gr.producto?6494,,42"
Edulcorante splenda granulado 110gr,$ 555,0,"https://www.tiendainglesa.com.uy/supermercado/edulcorante-splenda-granulado-110gr.producto?6555,,42"
Edulcorante SPLENDA en Sobres x 50 Unidades,$ 358,0,"https://www.tiendainglesa.com.uy/supermercado/edulcorante-splenda-en-sobres-x-50-unidades.producto?6556,,42"
Edulcorante Splenda en Sobres x100,$ 620,0,"https://www.tiendainglesa.com.uy/supermercado/edulcorante-splenda-en-sobres-x100.producto?6557,,42"
Sopa Crema MAGGI de Pollo 72 gr,$ 121,0,"https://www.tiendainglesa.com.uy/supermercado/sopa-crema-maggi-de-pollo-72-gr.producto?6559,,42"
Sopa Crema MAGGI de Espárragos 68 gr,$ 121,0,"https://www.tiendainglesa.com.uy/supermercado/sopa-crema-maggi-de-esparragos-68-gr.producto?6561,,42"
Sopa Crema MAGGI de Choclo 79 gr,$ 121,0,"https://www.tiendainglesa.com.uy/supermercado/sopa-crema-maggi-de-choclo-79-gr.producto?6562,,42"
Chocolate Baton Blanco GAROTO 16 gr,$ 24,0,"https://www.tiendainglesa.com.uy/supermercado/chocolate-baton-blanco-garoto-16-gr.producto?6568,,42"
Queso Blanco TALAR 0% Materia Grasa 400 gr,$ 198,0,"https://www.tiendainglesa.com.uy/supermercado/queso-blanco-talar-0%25-materia-grasa-400-gr.producto?6573,,42"
Suavizante COMFORT Clásico Doypack 900 ml,$ 165,0,"https://www.tiendainglesa.com.uy/supermercado/suavizante-comfort-clasico-doypack-900-ml.producto?6607,,42"
Toma Exterior con Roseta y Seguro MOLVENO,$ 123,0,"https://www.tiendainglesa.com.uy/supermercado/toma-exterior-con-roseta-y-seguro-molveno.producto?6720,,42"
Plaqueta Ciega Blanca MOLVENO,$ 41,0,"https://www.tiendainglesa.com.uy/supermercado/plaqueta-ciega-blanca-molveno.producto?6735,,42"
Mayonesa HELLMANN'S Light Doypack 950 gr,$ 335,$ 168,"https://www.tiendainglesa.com.uy/supermercado/mayonesa-hellmanns-light-doypack-950-gr.producto?6736,,42"
Queso Parmesano de Corte FARMING (Kg),$ 970,$ 819,"https://www.tiendainglesa.com.uy/supermercado/queso-parmesano-de-corte-farming-kg.producto?6771,,42"
Salsa Ketchup HEINZ 397 gr,$ 252,0,"https://www.tiendainglesa.com.uy/supermercado/salsa-ketchup-heinz-397-gr.producto?6810,,42"
Whisky SANDY MAC 1 L,$ 990,$ 899,"https://www.tiendainglesa.com.uy/supermercado/whisky-sandy-mac-1-l.producto?6825,,42"
Refresco MIRINDA Naranja 1.5 L,$ 116,0,"https://www.tiendainglesa.com.uy/supermercado/refresco-mirinda-naranja-1.5-l.producto?6826,,42"
Canasta Líquida para Inodoro PATO PURIFIC Marina Aparato + Repuesto 50...,$ 246,0,"https://www.tiendainglesa.com.uy/supermercado/canasta-liquida-para-inodoro-pato-purific-marina-aparato-mas-repuesto-50-ml.producto?6850,,42"
Canasta Líquida para Inodoro PATO PURIFIC Marina Repuesto 50 ml,$ 213,0,"https://www.tiendainglesa.com.uy/supermercado/canasta-liquida-para-inodoro-pato-purific-marina-repuesto-50-ml.producto?6851,,42"
Refresco PASO DE LOS TOROS Tónica 1.5 L,$ 134,0,"https://www.tiendainglesa.com.uy/supermercado/refresco-paso-de-los-toros-tonica-1.5-l.producto?6967,,42"
Refresco PASO DE LOS TOROS Pomelo sin Azúcar 1.5 L,$ 134,0,"https://www.tiendainglesa.com.uy/supermercado/refresco-paso-de-los-toros-pomelo-sin-azucar-1.5-l.producto?6989,,42"
Galletas al Agua LA TRIGUEÑA 500 gr,$ 161,0,"https://www.tiendainglesa.com.uy/supermercado/galletas-al-agua-la-triguena-500-gr.producto?7102,,42"
Galleta Malteada LA TRIGUEÑA 500 gr,$ 161,0,"https://www.tiendainglesa.com.uy/supermercado/galleta-malteada-la-triguena-500-gr.producto?7105,,42"
Papel Higiénico TIENDA INGLESA Doble Hoja 4 Rollos x 30 Mts,$ 171,0,"https://www.tiendainglesa.com.uy/supermercado/papel-higienico-tienda-inglesa-doble-hoja-4-rollos-x-30-mts.producto?7128,,42"
Crema Dental COLGATE Herbal 90 gr,$ 94,0,"https://www.tiendainglesa.com.uy/supermercado/crema-dental-colgate-herbal-90-gr.producto?7302,,42"
Pack de 6 Pañuelos ELITE Pocket Neutro Triple Hoja,$ 148,0,"https://www.tiendainglesa.com.uy/supermercado/pack-de-6-panuelos-elite-pocket-neutro-triple-hoja.producto?7325,,42"
Fideos Vermicelli COLAVITA 500 gr,$ 104,0,"https://www.tiendainglesa.com.uy/supermercado/fideos-vermicelli-colavita-500-gr.producto?7336,,42"
Fideos Fetuccini COLAVITA 500 gr,$ 104,0,"https://www.tiendainglesa.com.uy/supermercado/fideos-fetuccini-colavita-500-gr.producto?7337,,42"
Fideos Penne COLAVITA 500 gr,$ 104,0,"https://www.tiendainglesa.com.uy/supermercado/fideos-penne-colavita-500-gr.producto?7338,,42"
Fideos Penne Rigate COLAVITA 500 gr,$ 104,0,"https://www.tiendainglesa.com.uy/supermercado/fideos-penne-rigate-colavita-500-gr.producto?7339,,42"
Fideos Rigatoni COLAVITA 500 gr,$ 104,0,"https://www.tiendainglesa.com.uy/supermercado/fideos-rigatoni-colavita-500-gr.producto?7340,,42"
Fideos Gnocchi COLAVITA 500 gr,$ 104,0,"https://www.tiendainglesa.com.uy/supermercado/fideos-gnocchi-colavita-500-gr.producto?7341,,42"
Fideos Fusilli COLAVITA 500 gr,$ 104,0,"https://www.tiendainglesa.com.uy/supermercado/fideos-fusilli-colavita-500-gr.producto?7342,,42"
"Hamburguesas HAMBY x 24 Unidades 1,68 Kg",$ 759,0,"https://www.tiendainglesa.com.uy/supermercado/hamburguesas-hamby-x-24-unidades-1-68-kg.producto?7365,,42"
Galletas de Chocolate Waffle Sensación FAMOSA 180 gr,$ 101,$ 87,"https://www.tiendainglesa.com.uy/supermercado/galletas-de-chocolate-waffle-sensacion-famosa-180-gr.producto?7388,,42"
Galletas de Arroz sin Sal BLUE PATNA 150 gr,$ 82,0,"https://www.tiendainglesa.com.uy/supermercado/galletas-de-arroz-sin-sal-blue-patna-150-gr.producto?7403,,42"
Galleta PEPITOS 118 gr,$ 86,0,"https://www.tiendainglesa.com.uy/supermercado/galleta-pepitos-118-gr.producto?7405,,42"
Galleta PEPITOS 354 gr,$ 233,0,"https://www.tiendainglesa.com.uy/supermercado/galleta-pepitos-354-gr.producto?7410,,42"
Galleta ARCOR Serranitas 315 gr,$ 109,0,"https://www.tiendainglesa.com.uy/supermercado/galleta-arcor-serranitas-315-gr.producto?7424,,42"
Galletas Surtidas Diversión ARCOR 400 gr,$ 126,0,"https://www.tiendainglesa.com.uy/supermercado/galletas-surtidas-diversion-arcor-400-gr.producto?7425,,42"
Yerba LA SELVA para Nerviosos 1 Kg,$ 216,0,"https://www.tiendainglesa.com.uy/supermercado/yerba-la-selva-para-nerviosos-1-kg.producto?7438,,42"
Chocolate con Castañas GAROTO Talento 90 gr,$ 133,0,"https://www.tiendainglesa.com.uy/supermercado/chocolate-con-castanas-garoto-talento-90-gr.producto?7441,,42"
Aceite de Oliva Extra Virgen OLITALIA 500 ml,$ 469,0,"https://www.tiendainglesa.com.uy/supermercado/aceite-de-oliva-extra-virgen-olitalia-500-ml.producto?7461,,42"
Calefón JAMES Tanque de Acero 40 L,$ 9.990,$ 9.514,"https://www.tiendainglesa.com.uy/supermercado/calefon-james-tanque-de-acero-40-l.producto?7523,,42"
Calefón JAMES 60 L,$ 11.990,$ 11.115,"https://www.tiendainglesa.com.uy/supermercado/calefon-james-60-l.producto?7524,,42"
Calefón JAMES Tanque de Cobre Prisma 30 L,$ 20.990,$ 15.690,"https://www.tiendainglesa.com.uy/supermercado/calefon-james-tanque-de-cobre-prisma-30-l.producto?7525,,42"
Café Soluble BRACAFÉ Sachet 50 g,$ 154,0,"https://www.tiendainglesa.com.uy/supermercado/cafe-soluble-bracafe-sachet-50-g.producto?7542,,42"
Whisky JAMESON 1 L,$ 1.250,$ 1.049,"https://www.tiendainglesa.com.uy/supermercado/whisky-jameson-1-l.producto?7592,,42"
Desodorante REXONA Bamboo en Aerosol 175 ml,$ 225,0,"https://www.tiendainglesa.com.uy/supermercado/desodorante-rexona-bamboo-en-aerosol-175-ml.producto?7603,,42"
Calefón JAMES Tanque de Acero Prisma 30 L,$ 8.290,$ 7.990,"https://www.tiendainglesa.com.uy/supermercado/calefon-james-tanque-de-acero-prisma-30-l.producto?7657,,42"
Alfajor Triple BON O BON 60 gr,$ 43,0,"https://www.tiendainglesa.com.uy/supermercado/alfajor-triple-bon-o-bon-60-gr.producto?7751,,42"
